TCAPPDLL {"timestamp": "1750041867.580641", "elapsedtime": "9e-06", "datetime": "2025-06-16 02:44:27.580641", "type": "METADATA", "metric": "train.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580764", "elapsedtime": "0.000132", "datetime": "2025-06-16 02:44:27.580764", "type": "METADATA", "metric": "train.loss_mean", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "TRAIN"}}
TCAPPDLL {"timestamp": "1750041867.580787", "elapsedtime": "0.000155", "datetime": "2025-06-16 02:44:27.580787", "type": "METADATA", "metric": "val.loss", "metadata": {"unit": "", "GOAL": "MINIMIZE", "STAGE": "VALID"}}
TCAPPDLL {"timestamp": "1750041924.565598", "datetime": "2025-06-16 02:45:24.565598", "elapsedtime": "56.984966", "type": "LOG", "step": [1, 12], "data": "{'train.loss': '2.334984064102173', 'train.lr': '2.634638777941831e-10', 'train.ips': '5.460912025047311'}"}
TCAPPDLL {"timestamp": "1750041925.258891", "datetime": "2025-06-16 02:45:25.258891", "elapsedtime": "57.678259", "type": "LOG", "step": [1, 13], "data": "{'train.loss': '3.1433796882629395', 'train.lr': '3.0920413435567324e-10', 'train.ips': '5.770178762768163'}"}
TCAPPDLL {"timestamp": "1750041925.992003", "datetime": "2025-06-16 02:45:25.992003", "elapsedtime": "58.411371", "type": "LOG", "step": [1, 14], "data": "{'train.loss': '3.984424591064453', 'train.lr': '3.586036114420825e-10', 'train.ips': '5.455957289843653'}"}
TCAPPDLL {"timestamp": "1750041926.698325", "datetime": "2025-06-16 02:45:26.698325", "elapsedtime": "59.117693", "type": "LOG", "step": [1, 15], "data": "{'train.loss': '2.958289861679077', 'train.lr': '4.1166230905341117e-10', 'train.ips': '5.662711665889416'}"}
TCAPPDLL {"timestamp": "1750041927.466024", "datetime": "2025-06-16 02:45:27.466024", "elapsedtime": "59.885392", "type": "LOG", "step": [1, 16], "data": "{'train.loss': '4.562900543212891', 'train.lr': '4.683802271896589e-10', 'train.ips': '5.211168404935458'}"}
TCAPPDLL {"timestamp": "1750041928.18158", "datetime": "2025-06-16 02:45:28.181580", "elapsedtime": "60.600948", "type": "LOG", "step": [1, 17], "data": "{'train.loss': '1.9222584962844849', 'train.lr': '5.287573658508258e-10', 'train.ips': '5.589673838236118'}"}
TCAPPDLL {"timestamp": "1750041928.938852", "datetime": "2025-06-16 02:45:28.938852", "elapsedtime": "61.35822", "type": "LOG", "step": [1, 18], "data": "{'train.loss': '1.8314156532287598', 'train.lr': '5.927937250369119e-10', 'train.ips': '5.282332413288087'}"}
TCAPPDLL {"timestamp": "1750041929.664918", "datetime": "2025-06-16 02:45:29.664918", "elapsedtime": "62.084286", "type": "LOG", "step": [1, 19], "data": "{'train.loss': '1.792123556137085', 'train.lr': '6.604893047479174e-10', 'train.ips': '5.508966518738428'}"}
TCAPPDLL {"timestamp": "1750041930.375733", "datetime": "2025-06-16 02:45:30.375733", "elapsedtime": "62.795101", "type": "LOG", "step": [1, 20], "data": "{'train.loss': '2.669306755065918', 'train.lr': '7.318441049838418e-10', 'train.ips': '5.62723037853519'}"}
TCAPPDLL {"timestamp": "1750041931.148049", "datetime": "2025-06-16 02:45:31.148049", "elapsedtime": "63.567417", "type": "LOG", "step": [1, 21], "data": "{'train.loss': '1.4686992168426514', 'train.lr': '8.068581257446858e-10', 'train.ips': '5.179507105183229'}"}
